 Format                 IAGA-2002                                    |
 Source of Data         United States Geological Survey (USGS)       |
 Station Name           Boulder                                      |
 IAGA CODE              BOU                                          |
 Geodetic Latitude      40.137                                       |
 Geodetic Longitude     254.763                                      |
 Elevation              1682                                         |
 Reported               XYZF                                         |
 Sensor Orientation     HDZF                                         |
 Digital Sampling       0.01 second                                  |
 Data Interval Type     filtered 1-minute (00:15-01:45)              |
 Data Type              variation                                    |
 # DECBAS               5527                                         |
 #                                                                   |
 # Request: /ws/edge/?id=BOU&starttime=2018-01-17                    |
 # Request submitted: 2018-01-21T18:03:55Z                           |
 # Service URL: http://geomag.usgs.gov/ws/edge/                      |
 # Service version: 0.3.4                                            |
DATE       TIME         DOY     BOUX      BOUY      BOUZ      BOUF   |
2018-01-17 11:44:00.000 017     20570.94   3315.47  47102.25  52026.96
2018-01-17 11:45:00.000 017     20571.00   3315.47  47102.25  52026.98
2018-01-17 11:46:00.000 017     20571.25   3315.43  47102.24  52027.07
2018-01-17 11:47:00.000 017     20571.11   3315.15  47102.33  52027.07
2018-01-17 11:48:00.000 017     20571.15   3314.86  47102.28  52027.02
2018-01-17 11:49:00.000 017     20571.48   3314.65  47102.26  52027.12
2018-01-17 11:50:00.000 017     20571.90   3314.61  47102.15  52027.18
2018-01-17 11:51:00.000 017     20572.04   3314.20  47102.25  52027.31
2018-01-17 11:52:00.000 017     20572.11   3314.28  47102.11  52027.20
2018-01-17 11:53:00.000 017     20572.41   3314.02  47102.24  52027.42
2018-01-17 11:54:00.000 017     20572.82   3314.05  47102.04  52027.40
2018-01-17 11:55:00.000 017     20573.09   3313.97  47102.18  52027.62
2018-01-17 11:56:00.000 017     20573.12   3313.73  47102.19  52027.64
2018-01-17 11:57:00.000 017     20573.44   3313.65  47102.08  52027.66
2018-01-17 11:58:00.000 017     20573.03   3313.61  47102.13  52027.54
2018-01-17 11:59:00.000 017     20572.90   3313.80  47102.07  52027.45
2018-01-17 12:00:00.000 017     20572.50   3313.87  47102.08  52027.30
2018-01-17 12:01:00.000 017     20571.78   3313.98  47102.12  52027.06
2018-01-17 12:02:00.000 017     20571.34   3314.27  47102.10  52026.88
2018-01-17 12:03:00.000 017     20570.91   3314.67  47102.07  52026.72
2018-01-17 12:04:00.000 017     20570.56   3315.17  47102.09  52026.64
2018-01-17 12:05:00.000 017     20570.47   3315.68  47102.14  52026.68
2018-01-17 12:06:00.000 017     20570.49   3316.19  47102.17  52026.75
2018-01-17 12:07:00.000 017     20570.77   3316.80  47102.22  52026.93
2018-01-17 12:08:00.000 017     20571.22   3317.27  47102.30  52027.21
2018-01-17 12:09:00.000 017     20571.89   3317.35  47102.41  52027.56
2018-01-17 12:10:00.000 017     20572.43   3317.15  47102.47  52027.83
2018-01-17 12:11:00.000 017     20572.72   3316.99  47102.49  52027.96
2018-01-17 12:12:00.000 017     20573.01   3316.91  47102.48  52028.05
2018-01-17 12:13:00.000 017     20573.03   3316.87  47102.46  52028.03
2018-01-17 12:14:00.000 017     20573.17   3316.74  47102.46  52028.08
2018-01-17 12:15:00.000 017     20573.35   3316.57  47102.42  52028.13
2018-01-17 12:16:00.000 017     20573.58   3316.33  47102.40  52028.19
2018-01-17 12:17:00.000 017     20573.65   3316.28  47102.35  52028.16
2018-01-17 12:18:00.000 017     20573.72   3316.39  47102.33  52028.16
2018-01-17 12:19:00.000 017     20573.68   3316.48  47102.31  52028.15
2018-01-17 12:20:00.000 017     20573.60   3316.57  47102.30  52028.11
2018-01-17 12:21:00.000 017     20573.63   3316.59  47102.31  52028.13
2018-01-17 12:22:00.000 017     20573.65   3316.61  47102.31  52028.15
2018-01-17 12:23:00.000 017     20573.61   3316.52  47102.30  52028.13
2018-01-17 12:24:00.000 017     20573.61   3316.54  47102.29  52028.11
2018-01-17 12:25:00.000 017     20573.60   3316.42  47102.30  52028.12
2018-01-17 12:26:00.000 017     20573.62   3316.25  47102.31  52028.11
2018-01-17 12:27:00.000 017     20573.70   3316.29  47102.23  52028.06
2018-01-17 12:28:00.000 017     20573.54   3316.51  47102.22  52027.99
2018-01-17 12:29:00.000 017     20573.56   3316.52  47102.24  52028.03
2018-01-17 12:30:00.000 017     20573.69   3316.58  47102.22  52028.07
2018-01-17 12:31:00.000 017     20573.61   3316.56  47102.25  52028.06
2018-01-17 12:32:00.000 017     20573.44   3316.68  47102.22  52027.98
2018-01-17 12:33:00.000 017     20573.19   3316.84  47102.22  52027.90
2018-01-17 12:34:00.000 017     20573.00   3316.96  47102.24  52027.84
2018-01-17 12:35:00.000 017     20573.10   3317.20  47102.19  52027.85
2018-01-17 12:36:00.000 017     20573.22   3317.39  47102.20  52027.92
2018-01-17 12:37:00.000 017     20573.20   3317.44  47102.24  52027.95
2018-01-17 12:38:00.000 017     20573.33   3317.49  47102.26  52028.01
2018-01-17 12:39:00.000 017     20573.62   3317.38  47102.28  52028.13
2018-01-17 12:40:00.000 017     20573.96   3317.16  47102.27  52028.26
2018-01-17 12:41:00.000 017     20574.06   3316.93  47102.27  52028.29
2018-01-17 12:42:00.000 017     20574.33   3317.00  47102.18  52028.31
2018-01-17 12:43:00.000 017     20574.28   3316.50  47102.27  52028.34
2018-01-17 12:44:00.000 017     20574.27   3316.44  47102.20  52028.27
2018-01-17 12:45:00.000 017     20574.35   3316.23  47102.18  52028.28
2018-01-17 12:46:00.000 017     20574.22   3315.93  47102.19  52028.22
2018-01-17 12:47:00.000 017     20574.22   3315.85  47102.11  52028.14
2018-01-17 12:48:00.000 017     20573.99   3315.84  47102.09  52028.02
2018-01-17 12:49:00.000 017     20573.63   3315.97  47102.07  52027.87
2018-01-17 12:50:00.000 017     20573.39   3316.04  47102.07  52027.79
2018-01-17 12:51:00.000 017     20573.22   3316.42  47102.00  52027.68
2018-01-17 12:52:00.000 017     20573.12   3316.72  47102.03  52027.68
2018-01-17 12:53:00.000 017     20573.21   3316.92  47102.05  52027.76
2018-01-17 12:54:00.000 017     20573.31   3317.04  47102.07  52027.81
2018-01-17 12:55:00.000 017     20573.28   3317.12  47102.11  52027.85
2018-01-17 12:56:00.000 017     20573.30   3317.33  47102.08  52027.85
2018-01-17 12:57:00.000 017     20573.38   3317.64  47102.07  52027.88
2018-01-17 12:58:00.000 017     20573.46   3317.82  47102.12  52027.97
2018-01-17 12:59:00.000 017     20573.51   3317.77  47102.18  52028.04
2018-01-17 13:00:00.000 017     20573.52   3317.79  47102.17  52028.05
2018-01-17 13:01:00.000 017     20573.45   3317.96  47102.15  52028.01
2018-01-17 13:02:00.000 017     20573.44   3318.23  47102.13  52028.01
2018-01-17 13:03:00.000 017     20573.56   3318.60  47102.13  52028.05
2018-01-17 13:04:00.000 017     20573.71   3318.98  47102.13  52028.13
2018-01-17 13:05:00.000 017     20573.87   3318.99  47102.21  52028.28
2018-01-17 13:06:00.000 017     20574.15   3318.80  47102.27  52028.43
2018-01-17 13:07:00.000 017     20574.29   3318.74  47102.24  52028.45
2018-01-17 13:08:00.000 017     20574.34   3318.71  47102.25  52028.48
2018-01-17 13:09:00.000 017     20574.60   3318.63  47102.23  52028.56
2018-01-17 13:10:00.000 017     20574.59   3318.45  47102.28  52028.59
2018-01-17 13:11:00.000 017     20574.81   3318.25  47102.28  52028.65
2018-01-17 13:12:00.000 017     20574.88   3317.91  47102.25  52028.65
2018-01-17 13:13:00.000 017     20574.91   3317.75  47102.22  52028.62
2018-01-17 13:14:00.000 017     20575.30   3317.51  47102.17  52028.72
2018-01-17 13:15:00.000 017     20575.42   3317.31  47102.15  52028.73
2018-01-17 13:16:00.000 017     20575.22   3317.13  47102.13  52028.62
2018-01-17 13:17:00.000 017     20574.95   3317.01  47102.12  52028.49
2018-01-17 13:18:00.000 017     20574.99   3316.95  47102.08  52028.48
2018-01-17 13:19:00.000 017     20574.83   3316.77  47102.07  52028.40
2018-01-17 13:20:00.000 017     20574.62   3316.56  47102.07  52028.30
2018-01-17 13:21:00.000 017     20574.59   3316.60  47101.99  52028.22
2018-01-17 13:22:00.000 017     20574.47   3316.55  47102.02  52028.20
2018-01-17 13:23:00.000 017     20574.17   3316.51  47101.99  52028.06
2018-01-17 13:24:00.000 017     20574.48   3316.57  47101.96  52028.14
2018-01-17 13:25:00.000 017     20574.77   3316.50  47101.98  52028.26
2018-01-17 13:26:00.000 017     20575.07   3316.12  47102.05  52028.43
2018-01-17 13:27:00.000 017     20575.23   3315.98  47101.97  52028.40
2018-01-17 13:28:00.000 017     20575.37   3315.67  47102.00  52028.46
2018-01-17 13:29:00.000 017     20575.27   3315.54  47101.95  52028.38
2018-01-17 13:30:00.000 017     20574.96   3315.53  47101.93  52028.24
2018-01-17 13:31:00.000 017     20574.29   3315.74  47101.88  52027.95
2018-01-17 13:32:00.000 017     20573.81   3315.96  47101.87  52027.77
2018-01-17 13:33:00.000 017     20573.47   3316.53  47101.83  52027.64
2018-01-17 13:34:00.000 017     20573.47   3317.05  47101.83  52027.66
2018-01-17 13:35:00.000 017     20573.81   3317.27  47101.93  52027.89
2018-01-17 13:36:00.000 017     20574.53   3317.03  47102.01  52028.24
2018-01-17 13:37:00.000 017     20574.89   3316.47  47102.08  52028.41
2018-01-17 13:38:00.000 017     20574.83   3316.06  47102.07  52028.35
2018-01-17 13:39:00.000 017     20574.75   3315.74  47102.04  52028.28
2018-01-17 13:40:00.000 017     20574.83   3315.45  47101.99  52028.24
2018-01-17 13:41:00.000 017     20575.00   3315.30  47101.90  52028.23
2018-01-17 13:42:00.000 017     20574.85   3315.01  47101.91  52028.15
2018-01-17 13:43:00.000 017     20574.63   3314.92  47101.87  52028.03
2018-01-17 13:44:00.000 017     20574.63   3314.86  47101.80  52027.96
2018-01-17 13:45:00.000 017     20574.14   3315.02  47101.76  52027.75
2018-01-17 13:46:00.000 017     20573.84   3315.52  47101.70  52027.60
2018-01-17 13:47:00.000 017     20573.58   3316.03  47101.71  52027.54
2018-01-17 13:48:00.000 017     20573.44   3316.37  47101.79  52027.56
2018-01-17 13:49:00.000 017     20573.58   3316.60  47101.81  52027.66
2018-01-17 13:50:00.000 017     20573.71   3316.81  47101.84  52027.74
2018-01-17 13:51:00.000 017     20573.88   3316.66  47101.94  52027.89
2018-01-17 13:52:00.000 017     20574.06   3316.67  47101.88  52027.92
2018-01-17 13:53:00.000 017     20574.13   3316.66  47101.86  52027.95
2018-01-17 13:54:00.000 017     20574.32   3316.66  47101.84  52028.01
2018-01-17 13:55:00.000 017     20574.41   3316.63  47101.85  52028.05
2018-01-17 13:56:00.000 017     20574.44   3316.56  47101.85  52028.04
2018-01-17 13:57:00.000 017     20574.50   3316.52  47101.86  52028.06
2018-01-17 13:58:00.000 017     20574.52   3316.44  47101.85  52028.06
2018-01-17 13:59:00.000 017     20574.52   3316.49  47101.81  52028.03
2018-01-17 14:00:00.000 017     20574.61   3316.51  47101.81  52028.06
2018-01-17 14:01:00.000 017     20574.59   3316.60  47101.79  52028.03
2018-01-17 14:02:00.000 017     20574.39   3316.69  47101.84  52028.01
2018-01-17 14:03:00.000 017     20574.32   3317.14  47101.80  52027.95
2018-01-17 14:04:00.000 017     20574.50   3317.46  47101.80  52028.06
2018-01-17 14:05:00.000 017     20574.69   3317.72  47101.85  52028.19
2018-01-17 14:06:00.000 017     20574.95   3317.79  47101.92  52028.35
2018-01-17 14:07:00.000 017     20575.06   3317.67  47101.96  52028.44
2018-01-17 14:08:00.000 017     20575.07   3317.74  47101.96  52028.44
2018-01-17 14:09:00.000 017     20575.07   3317.80  47101.96  52028.46
2018-01-17 14:10:00.000 017     20575.03   3317.83  47101.99  52028.47
2018-01-17 14:11:00.000 017     20574.99   3317.92  47101.98  52028.45
2018-01-17 14:12:00.000 017     20574.97   3317.99  47101.98  52028.46
2018-01-17 14:13:00.000 017     20574.84   3318.08  47102.01  52028.44
2018-01-17 14:14:00.000 017     20574.98   3318.20  47102.00  52028.49
2018-01-17 14:15:00.000 017     20575.15   3318.13  47102.02  52028.56
2018-01-17 14:16:00.000 017     20574.92   3318.17  47102.01  52028.47
2018-01-17 14:17:00.000 017     20574.98   3318.39  47101.99  52028.49
2018-01-17 14:18:00.000 017     20575.10   3318.43  47102.00  52028.55
2018-01-17 14:19:00.000 017     20575.23   3318.24  47102.04  52028.62
2018-01-17 14:20:00.000 017     20575.16   3318.16  47102.02  52028.56
2018-01-17 14:21:00.000 017     20575.07   3318.25  47101.99  52028.50
2018-01-17 14:22:00.000 017     20575.19   3318.28  47101.98  52028.53
2018-01-17 14:23:00.000 017     20575.08   3318.14  47102.03  52028.53
2018-01-17 14:24:00.000 017     20575.14   3317.94  47102.03  52028.54
2018-01-17 14:25:00.000 017     20575.26   3317.89  47101.95  52028.52
2018-01-17 14:26:00.000 017     20575.29   3318.01  47101.91  52028.49
2018-01-17 14:27:00.000 017     20575.25   3317.97  47101.98  52028.53
2018-01-17 14:28:00.000 017     20575.21   3317.82  47102.04  52028.56
2018-01-17 14:29:00.000 017     20575.31   3317.91  47101.95  52028.52
2018-01-17 14:30:00.000 017     20575.27   3318.18  47101.93  52028.51
2018-01-17 14:31:00.000 017     20575.28   3317.96  47102.06  52028.63
2018-01-17 14:32:00.000 017     20575.29   3317.87  47102.02  52028.59
2018-01-17 14:33:00.000 017     20575.13   3318.08  47102.02  52028.52
2018-01-17 14:34:00.000 017     20575.13   3317.85  47102.13  52028.63
2018-01-17 14:35:00.000 017     20575.17   3317.62  47102.12  52028.61
2018-01-17 14:36:00.000 017     20574.94   3317.79  47102.05  52028.48
2018-01-17 14:37:00.000 017     20574.86   3317.86  47102.13  52028.52
2018-01-17 14:38:00.000 017     20574.46   3318.01  47102.15  52028.40
2018-01-17 14:39:00.000 017     20574.56   3317.86  47102.25  52028.52
2018-01-17 14:40:00.000 017     20574.67   3318.08  47102.15  52028.47
2018-01-17 14:41:00.000 017     20574.35   3318.63  47102.21  52028.44
2018-01-17 14:42:00.000 017     20574.52   3318.81  47102.30  52028.61
2018-01-17 14:43:00.000 017     20574.76   3318.84  47102.37  52028.77
2018-01-17 14:44:00.000 017     20574.42   3318.99  47102.52  52028.78
2018-01-17 14:45:00.000 017     20574.52   3318.80  47102.57  52028.86
2018-01-17 14:46:00.000 017     20574.58   3318.82  47102.51  52028.84
2018-01-17 14:47:00.000 017     20574.45   3318.90  47102.67  52028.91
2018-01-17 14:48:00.000 017     20574.34   3318.83  47102.66  52028.87
2018-01-17 14:49:00.000 017     20574.57   3318.43  47102.72  52028.99
2018-01-17 14:50:00.000 017     20574.27   3318.70  47102.68  52028.86
2018-01-17 14:51:00.000 017     20574.14   3318.72  47102.69  52028.81
2018-01-17 14:52:00.000 017     20574.11   3318.68  47102.73  52028.84
2018-01-17 14:53:00.000 017     20573.94   3318.91  47102.73  52028.78
2018-01-17 14:54:00.000 017     20573.80   3319.25  47102.77  52028.79
2018-01-17 14:55:00.000 017     20573.73   3319.61  47102.79  52028.80
2018-01-17 14:56:00.000 017     20573.47   3320.07  47102.91  52028.84
2018-01-17 14:57:00.000 017     20573.58   3320.20  47102.96  52028.94
2018-01-17 14:58:00.000 017     20573.39   3320.59  47103.02  52028.95
2018-01-17 14:59:00.000 017     20573.36   3320.89  47103.15  52029.07
2018-01-17 15:00:00.000 017     20573.42   3321.06  47103.23  52029.17
2018-01-17 15:01:00.000 017     20573.50   3320.96  47103.35  52029.31
2018-01-17 15:02:00.000 017     20573.62   3320.91  47103.34  52029.35
2018-01-17 15:03:00.000 017     20573.57   3321.19  47103.37  52029.36
2018-01-17 15:04:00.000 017     20573.32   3321.77  47103.40  52029.33
2018-01-17 15:05:00.000 017     20573.20   3321.82  47103.50  52029.38
2018-01-17 15:06:00.000 017     20573.10   3321.91  47103.66  52029.50
2018-01-17 15:07:00.000 017     20573.06   3322.11  47103.69  52029.53
2018-01-17 15:08:00.000 017     20572.92   3322.23  47103.75  52029.53
2018-01-17 15:09:00.000 017     20572.85   3322.24  47103.89  52029.63
2018-01-17 15:10:00.000 017     20572.68   3322.54  47103.89  52029.57
2018-01-17 15:11:00.000 017     20572.28   3323.13  47103.99  52029.54
2018-01-17 15:12:00.000 017     20572.27   3323.03  47104.13  52029.66
2018-01-17 15:13:00.000 017     20572.37   3322.78  47104.19  52029.75
2018-01-17 15:14:00.000 017     20572.36   3322.74  47104.21  52029.74
2018-01-17 15:15:00.000 017     20572.25   3322.83  47104.16  52029.68
2018-01-17 15:16:00.000 017     20572.17   3323.04  47104.19  52029.69
2018-01-17 15:17:00.000 017     20571.99   3323.30  47104.25  52029.69
2018-01-17 15:18:00.000 017     20571.94   3323.50  47104.32  52029.74
2018-01-17 15:19:00.000 017     20572.04   3323.33  47104.46  52029.89
2018-01-17 15:20:00.000 017     20572.02   3323.38  47104.44  52029.88
2018-01-17 15:21:00.000 017     20572.10   3323.16  47104.53  52029.97
2018-01-17 15:22:00.000 017     20571.93   3323.14  47104.59  52029.96
2018-01-17 15:23:00.000 017     20571.90   3323.05  47104.65  52029.99
2018-01-17 15:24:00.000 017     20571.64   3323.09  47104.69  52029.94
2018-01-17 15:25:00.000 017     20571.47   3323.00  47104.80  52029.96
2018-01-17 15:26:00.000 017     20571.42   3322.95  47104.82  52029.95
2018-01-17 15:27:00.000 017     20571.37   3323.13  47104.84  52029.98
2018-01-17 15:28:00.000 017     20571.18   3323.29  47104.89  52029.95
2018-01-17 15:29:00.000 017     20571.21   3323.03  47104.99  52030.05
2018-01-17 15:30:00.000 017     20571.03   3323.22  47104.97  52029.97
2018-01-17 15:31:00.000 017     20570.84   3323.39  47105.03  52029.96
2018-01-17 15:32:00.000 017     20570.82   3323.39  47105.13  52030.06
2018-01-17 15:33:00.000 017     20570.69   3323.66  47105.12  52030.03
2018-01-17 15:34:00.000 017     20570.53   3323.90  47105.17  52030.01
2018-01-17 15:35:00.000 017     20570.40   3323.99  47105.26  52030.04
2018-01-17 15:36:00.000 017     20570.22   3324.30  47105.28  52030.01
2018-01-17 15:37:00.000 017     20570.05   3324.51  47105.32  52029.99
2018-01-17 15:38:00.000 017     20570.04   3324.58  47105.42  52030.08
2018-01-17 15:39:00.000 017     20569.98   3324.75  47105.43  52030.07
2018-01-17 15:40:00.000 017     20569.89   3324.75  47105.52  52030.12
2018-01-17 15:41:00.000 017     20569.91   3324.62  47105.53  52030.13
2018-01-17 15:42:00.000 017     20569.71   3324.81  47105.55  52030.09
2018-01-17 15:43:00.000 017     20569.54   3324.97  47105.64  52030.10
2018-01-17 15:44:00.000 017     20569.42   3325.06  47105.60  52030.03
2018-01-17 15:45:00.000 017     20569.23   3325.20  47105.65  52030.01
2018-01-17 15:46:00.000 017     20569.05   3325.34  47105.66  52029.96
2018-01-17 15:47:00.000 017     20568.80   3325.52  47105.68  52029.91
2018-01-17 15:48:00.000 017     20568.78   3325.54  47105.79  52029.99
2018-01-17 15:49:00.000 017     20568.68   3325.70  47105.77  52029.95
2018-01-17 15:50:00.000 017     20568.62   3325.60  47105.80  52029.94
2018-01-17 15:51:00.000 017     20568.47   3325.90  47105.76  52029.87
2018-01-17 15:52:00.000 017     20568.29   3325.93  47105.85  52029.88
2018-01-17 15:53:00.000 017     20568.24   3326.03  47105.84  52029.85
2018-01-17 15:54:00.000 017     20568.04   3326.13  47105.87  52029.81
2018-01-17 15:55:00.000 017     20568.00   3325.98  47105.89  52029.81
2018-01-17 15:56:00.000 017     20567.95   3325.85  47105.90  52029.78
2018-01-17 15:57:00.000 017     20567.87   3325.89  47105.92  52029.75
2018-01-17 15:58:00.000 017     20567.86   3325.77  47105.92  52029.74
2018-01-17 15:59:00.000 017     20567.77   3325.61  47105.93  52029.71
2018-01-17 16:00:00.000 017     20567.76   3325.49  47105.93  52029.70
2018-01-17 16:01:00.000 017     20567.69   3325.42  47105.86  52029.62
2018-01-17 16:02:00.000 017     20567.25   3325.85  47105.81  52029.43
2018-01-17 16:03:00.000 017     20566.95   3326.04  47105.83  52029.35
2018-01-17 16:04:00.000 017     20566.83   3326.11  47105.82  52029.30
2018-01-17 16:05:00.000 017     20566.39   3326.54  47105.80  52029.12
2018-01-17 16:06:00.000 017     20566.26   3326.51  47105.80  52029.08
2018-01-17 16:07:00.000 017     20566.11   3326.61  47105.74  52028.98
2018-01-17 16:08:00.000 017     20565.90   3326.84  47105.76  52028.91
2018-01-17 16:09:00.000 017     20565.83   3326.81  47105.77  52028.88
2018-01-17 16:10:00.000 017     20565.60   3327.30  47105.64  52028.71
2018-01-17 16:11:00.000 017     20565.44   3327.65  47105.64  52028.67
2018-01-17 16:12:00.000 017     20565.39   3327.89  47105.67  52028.69
2018-01-17 16:13:00.000 017     20565.34   3328.12  47105.62  52028.64
2018-01-17 16:14:00.000 017     20565.22   3328.16  47105.60  52028.58
2018-01-17 16:15:00.000 017     20565.23   3328.24  47105.64  52028.62
2018-01-17 16:16:00.000 017     20564.87   3328.10  47105.63  52028.47
2018-01-17 16:17:00.000 017     20564.98   3327.89  47105.58  52028.44
2018-01-17 16:18:00.000 017     20564.86   3327.84  47105.51  52028.34
2018-01-17 16:19:00.000 017     20564.54   3327.61  47105.51  52028.20
2018-01-17 16:20:00.000 017     20564.37   3327.67  47105.40  52028.04
2018-01-17 16:21:00.000 017     20564.10   3327.74  47105.33  52027.88
2018-01-17 16:22:00.000 017     20563.84   3327.87  47105.25  52027.71
2018-01-17 16:23:00.000 017     20563.54   3328.04  47105.18  52027.53
2018-01-17 16:24:00.000 017     20563.38   3328.41  47105.08  52027.40
2018-01-17 16:25:00.000 017     20563.20   3328.46  47105.09  52027.33
2018-01-17 16:26:00.000 017     20562.88   3328.95  47104.96  52027.11
2018-01-17 16:27:00.000 017     20562.70   3329.14  47104.97  52027.06
2018-01-17 16:28:00.000 017     20562.54   3329.41  47104.90  52026.95
2018-01-17 16:29:00.000 017     20562.25   3329.76  47104.84  52026.81
2018-01-17 16:30:00.000 017     20562.21   3329.70  47104.86  52026.82
2018-01-17 16:31:00.000 017     20561.97   3329.57  47104.84  52026.69
2018-01-17 16:32:00.000 017     20561.91   3329.37  47104.81  52026.64
2018-01-17 16:33:00.000 017     20561.68   3329.18  47104.76  52026.49
2018-01-17 16:34:00.000 017     20561.39   3329.26  47104.61  52026.24
2018-01-17 16:35:00.000 017     20561.15   3329.44  47104.57  52026.12
2018-01-17 16:36:00.000 017     20561.00   3329.51  47104.52  52026.02
2018-01-17 16:37:00.000 017     20560.81   3329.64  47104.47  52025.92
2018-01-17 16:38:00.000 017     20560.57   3329.73  47104.43  52025.80
2018-01-17 16:39:00.000 017     20560.37   3329.86  47104.43  52025.72
2018-01-17 16:40:00.000 017     20560.23   3330.01  47104.37  52025.62
2018-01-17 16:41:00.000 017     20560.08   3330.10  47104.37  52025.57
2018-01-17 16:42:00.000 017     20559.77   3330.23  47104.35  52025.44
2018-01-17 16:43:00.000 017     20559.58   3330.12  47104.37  52025.38
2018-01-17 16:44:00.000 017     20559.51   3330.11  47104.35  52025.33
2018-01-17 16:45:00.000 017     20559.34   3330.13  47104.32  52025.23
2018-01-17 16:46:00.000 017     20559.13   3330.32  47104.27  52025.11
2018-01-17 16:47:00.000 017     20559.01   3330.33  47104.30  52025.09
2018-01-17 16:48:00.000 017     20558.85   3330.59  47104.21  52024.95
2018-01-17 16:49:00.000 017     20558.53   3330.84  47104.21  52024.85
2018-01-17 16:50:00.000 017     20558.30   3330.92  47104.25  52024.79
2018-01-17 16:51:00.000 017     20558.18   3331.07  47104.17  52024.68
2018-01-17 16:52:00.000 017     20557.92   3331.17  47104.12  52024.55
2018-01-17 16:53:00.000 017     20557.62   3331.39  47104.11  52024.44
2018-01-17 16:54:00.000 017     20557.47   3331.47  47104.11  52024.37
2018-01-17 16:55:00.000 017     20557.49   3331.41  47104.07  52024.35
2018-01-17 16:56:00.000 017     20557.34   3331.33  47104.04  52024.26
2018-01-17 16:57:00.000 017     20557.10   3331.45  47103.92  52024.07
2018-01-17 16:58:00.000 017     20557.01   3331.30  47103.95  52024.05
2018-01-17 16:59:00.000 017     20556.83   3331.32  47103.84  52023.89
2018-01-17 17:00:00.000 017     20556.77   3331.13  47103.79  52023.80
2018-01-17 17:01:00.000 017     20556.68   3330.99  47103.74  52023.71
2018-01-17 17:02:00.000 017     20556.47   3330.65  47103.71  52023.57
2018-01-17 17:03:00.000 017     20556.22   3330.56  47103.62  52023.37
2018-01-17 17:04:00.000 017     20555.89   3330.62  47103.50  52023.15
2018-01-17 17:05:00.000 017     20555.63   3330.67  47103.44  52022.99
2018-01-17 17:06:00.000 017     20555.31   3330.71  47103.39  52022.83
2018-01-17 17:07:00.000 017     20555.03   3330.78  47103.31  52022.66
2018-01-17 17:08:00.000 017     20554.61   3330.92  47103.27  52022.46
2018-01-17 17:09:00.000 017     20554.28   3331.09  47103.22  52022.31
2018-01-17 17:10:00.000 017     20554.16   3331.32  47103.14  52022.20
2018-01-17 17:11:00.000 017     20554.00   3331.45  47103.12  52022.13
2018-01-17 17:12:00.000 017     20553.69   3331.66  47103.07  52021.98
2018-01-17 17:13:00.000 017     20553.52   3331.77  47103.06  52021.92
2018-01-17 17:14:00.000 017     20553.38   3331.96  47103.00  52021.81
2018-01-17 17:15:00.000 017     20553.24   3332.12  47103.00  52021.75
2018-01-17 17:16:00.000 017     20553.29   3331.92  47102.98  52021.75
2018-01-17 17:17:00.000 017     20553.22   3331.70  47102.98  52021.70
2018-01-17 17:18:00.000 017     20552.98   3331.55  47102.95  52021.56
2018-01-17 17:19:00.000 017     20552.82   3331.39  47102.90  52021.44
2018-01-17 17:20:00.000 017     20552.73   3331.15  47102.85  52021.35
2018-01-17 17:21:00.000 017     20552.60   3331.05  47102.79  52021.23
2018-01-17 17:22:00.000 017     20552.37   3330.86  47102.77  52021.10
2018-01-17 17:23:00.000 017     20552.16   3330.67  47102.71  52020.95
2018-01-17 17:24:00.000 017     20551.90   3330.59  47102.68  52020.81
2018-01-17 17:25:00.000 017     20551.56   3330.49  47102.62  52020.62
2018-01-17 17:26:00.000 017     20551.33   3330.44  47102.55  52020.47
2018-01-17 17:27:00.000 017     20551.23   3330.31  47102.52  52020.40
2018-01-17 17:28:00.000 017     20551.03   3330.27  47102.45  52020.25
2018-01-17 17:29:00.000 017     20550.80   3330.15  47102.42  52020.13
2018-01-17 17:30:00.000 017     20550.53   3330.08  47102.39  52019.99
2018-01-17 17:31:00.000 017     20550.39   3329.89  47102.36  52019.90
2018-01-17 17:32:00.000 017     20550.31   3329.68  47102.31  52019.81
2018-01-17 17:33:00.000 017     20550.11   3329.56  47102.25  52019.68
2018-01-17 17:34:00.000 017     20549.89   3329.43  47102.19  52019.53
2018-01-17 17:35:00.000 017     20549.69   3329.31  47102.17  52019.42
2018-01-17 17:36:00.000 017     20549.40   3329.17  47102.13  52019.25
2018-01-17 17:37:00.000 017     20549.22   3329.14  47102.08  52019.14
2018-01-17 17:38:00.000 017     20548.98   3329.04  47102.05  52019.00
2018-01-17 17:39:00.000 017     20548.68   3328.97  47102.01  52018.84
2018-01-17 17:40:00.000 017     20548.49   3328.93  47101.94  52018.71
2018-01-17 17:41:00.000 017     20548.36   3328.90  47101.86  52018.58
2018-01-17 17:42:00.000 017     20548.13   3328.89  47101.79  52018.42
2018-01-17 17:43:00.000 017     20547.99   3328.92  47101.73  52018.32
2018-01-17 17:44:00.000 017     20547.77   3328.94  47101.68  52018.18
2018-01-17 17:45:00.000 017     20547.52   3329.05  47101.60  52018.03
2018-01-17 17:46:00.000 017     20547.53   3328.94  47101.56  52017.99
2018-01-17 17:47:00.000 017     20547.39   3328.86  47101.48  52017.85
2018-01-17 17:48:00.000 017     20547.11   3328.81  47101.43  52017.71
2018-01-17 17:49:00.000 017     20546.92   3328.64  47101.35  52017.55
2018-01-17 17:50:00.000 017     20546.85   3328.39  47101.31  52017.46
2018-01-17 17:51:00.000 017     20546.73   3328.21  47101.21  52017.30
